"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"business-investor-model-10-4-2.nlogo"
"Figure 10.1.2"
"04/22/2025 02:27:19:289 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-19","19","-19","19"
"[run number]","investors-n","wealth-start","profit-mean","risk-of-failing-max","decision-time-horizon","sensing-radius","investors-color","businesses-color","failed-businesses-color","[step]","mean [wealth] of investors"
"36","25","0","5000","0.1","5","5","25","105","45","12","193902.29904372303"
"30","25","0","5000","0.1","5","2","25","105","45","36","344202.5132850249"
"33","25","0","5000","0.1","5","5","25","105","45","22","339821.0463198179"
"30","25","0","5000","0.1","5","2","25","105","45","37","354239.360547099"
"38","25","0","5000","0.1","5","5","25","105","45","10","205644.98800799053"
"32","25","0","5000","0.1","5","5","25","105","45","30","364972.3515145391"
"31","25","0","5000","0.1","5","5","25","105","45","26","411668.7000601757"
"30","25","0","5000","0.1","5","2","25","105","45","38","368238.4471776911"
"34","25","0","5000","0.1","5","5","25","105","45","15","207936.45121994318"
"37","25","0","5000","0.1","5","5","25","105","45","12","208322.08107680845"
"36","25","0","5000","0.1","5","5","25","105","45","13","210385.52093494128"
"33","25","0","5000","0.1","5","5","25","105","45","23","357177.7198835036"
"30","25","0","5000","0.1","5","2","25","105","45","39","381920.2737349661"
"30","25","0","5000","0.1","5","2","25","105","45","40","387654.64265923115"
"38","25","0","5000","0.1","5","5","25","105","45","11","215807.23475616577"
"35","25","0","5000","0.1","5","5","25","105","45","14","248818.04578907185"
"32","25","0","5000","0.1","5","5","25","105","45","31","381410.110720814"
"31","25","0","5000","0.1","5","5","25","105","45","27","413260.76775081584"
"34","25","0","5000","0.1","5","5","25","105","45","16","219500.20933776823"
"33","25","0","5000","0.1","5","5","25","105","45","24","374471.17222930305"
"37","25","0","5000","0.1","5","5","25","105","45","13","222881.5981691226"
"36","25","0","5000","0.1","5","5","25","105","45","14","202054.28963195987"
"30","25","0","5000","0.1","5","2","25","105","45","41","399595.24817436805"
"35","25","0","5000","0.1","5","5","25","105","45","15","266855.20080156706"
"31","25","0","5000","0.1","5","5","25","105","45","28","400739.60034222004"
"30","25","0","5000","0.1","5","2","25","105","45","42","397514.0732649114"
"38","25","0","5000","0.1","5","5","25","105","45","12","227009.31632380455"
"34","25","0","5000","0.1","5","5","25","105","45","17","236203.8743102138"
"32","25","0","5000","0.1","5","5","25","105","45","32","397771.94121425605"
"33","25","0","5000","0.1","5","5","25","105","45","25","390635.35166179447"
"30","25","0","5000","0.1","5","2","25","105","45","43","410972.8231379652"
"36","25","0","5000","0.1","5","5","25","105","45","15","217917.06970440666"
"30","25","0","5000","0.1","5","2","25","105","45","44","424489.18962582166"
"31","25","0","5000","0.1","5","5","25","105","45","29","395294.06816651166"
"35","25","0","5000","0.1","5","5","25","105","45","16","283825.2535919823"
"30","25","0","5000","0.1","5","2","25","105","45","45","422101.9510684137"
"38","25","0","5000","0.1","5","5","25","105","45","13","246948.9906030414"
"32","25","0","5000","0.1","5","5","25","105","45","33","414133.7717076982"
"34","25","0","5000","0.1","5","5","25","105","45","18","222227.09442026675"
"33","25","0","5000","0.1","5","5","25","105","45","26","406799.5310942858"
"30","25","0","5000","0.1","5","2","25","105","45","46","436059.71595573006"
"36","25","0","5000","0.1","5","5","25","105","45","16","213639.362443278"
"31","25","0","5000","0.1","5","5","25","105","45","30","413468.8642262522"
"30","25","0","5000","0.1","5","2","25","105","45","47","450017.4808430467"
"37","25","0","5000","0.1","5","5","25","105","45","14","239911.46863211037"
"35","25","0","5000","0.1","5","5","25","105","45","17","300795.30638239754"
"38","25","0","5000","0.1","5","5","25","105","45","14","257461.20071363103"
"32","25","0","5000","0.1","5","5","25","105","45","34","430189.7990497315"
"33","25","0","5000","0.1","5","5","25","105","45","27","401174.6961332211"
"34","25","0","5000","0.1","5","5","25","105","45","19","238998.9820485877"
"31","25","0","5000","0.1","5","5","25","105","45","31","430647.5793762156"
"30","25","0","5000","0.1","5","2","25","105","45","48","448097.20825418504"
"35","25","0","5000","0.1","5","5","25","105","45","18","317765.3591728129"
"37","25","0","5000","0.1","5","5","25","105","45","15","254366.66734218717"
"30","25","0","5000","0.1","5","2","25","105","45","49","461902.6948819666"
"36","25","0","5000","0.1","5","5","25","105","45","17","229595.08606617662"
"32","25","0","5000","0.1","5","5","25","105","45","35","446245.8263917648"
"38","25","0","5000","0.1","5","5","25","105","45","15","277587.24387025187"
"33","25","0","5000","0.1","5","5","25","105","45","28","417481.5272739327"
"30","25","0","5000","0.1","5","2","25","105","45","50","476372.06574839645"
"34","25","0","5000","0.1","5","5","25","105","45","20","254355.86743165815"
"35","25","0","5000","0.1","5","5","25","105","45","19","333977.597110556"
"37","25","0","5000","0.1","5","5","25","105","45","16","270497.75782394444"
"32","25","0","5000","0.1","5","5","25","105","45","36","462301.85373379814"
"38","25","0","5000","0.1","5","5","25","105","45","16","284942.27023212117"
"33","25","0","5000","0.1","5","5","25","105","45","29","416556.4473787951"
"31","25","0","5000","0.1","5","5","25","105","45","32","418986.1413762743"
"34","25","0","5000","0.1","5","5","25","105","45","21","271026.2433590838"
"35","25","0","5000","0.1","5","5","25","105","45","20","350189.83504829893"
"38","25","0","5000","0.1","5","5","25","105","45","17","304720.7852180276"
"37","25","0","5000","0.1","5","5","25","105","45","17","286628.8483057016"
"39","25","0","5000","0.1","5","5","25","105","45","0","0"
"31","25","0","5000","0.1","5","5","25","105","45","33","436200.5161543619"
"33","25","0","5000","0.1","5","5","25","105","45","30","432486.54547031334"
"32","25","0","5000","0.1","5","5","25","105","45","37","478357.8810758314"
"35","25","0","5000","0.1","5","5","25","105","45","21","366402.0729860419"
"38","25","0","5000","0.1","5","5","25","105","45","18","312236.31348569633"
"33","25","0","5000","0.1","5","5","25","105","45","31","448825.6961642573"
"34","25","0","5000","0.1","5","5","25","105","45","22","269669.482719944"
"31","25","0","5000","0.1","5","5","25","105","45","34","453414.8909324496"
"32","25","0","5000","0.1","5","5","25","105","45","38","494413.90841786464"
"35","25","0","5000","0.1","5","5","25","105","45","22","368341.19689894887"
"39","25","0","5000","0.1","5","5","25","105","45","1","21042.33556403784"
"38","25","0","5000","0.1","5","5","25","105","45","19","332347.7606075252"
"32","25","0","5000","0.1","5","5","25","105","45","39","510469.9357598981"
"37","25","0","5000","0.1","5","5","25","105","45","18","283781.4754341643"
"31","25","0","5000","0.1","5","5","25","105","45","35","451194.2603907462"
"35","25","0","5000","0.1","5","5","25","105","45","23","365075.2866470772"
"33","25","0","5000","0.1","5","5","25","105","45","32","465164.846858201"
"34","25","0","5000","0.1","5","5","25","105","45","23","286455.4627790403"
"39","25","0","5000","0.1","5","5","25","105","45","2","38758.80324826633"
"32","25","0","5000","0.1","5","5","25","105","45","40","526285.394172265"
"38","25","0","5000","0.1","5","5","25","105","45","20","352269.3545914253"
"33","25","0","5000","0.1","5","5","25","105","45","33","481503.99755214475"
"34","25","0","5000","0.1","5","5","25","105","45","24","300206.3615460741"
"37","25","0","5000","0.1","5","5","25","105","45","19","299797.5555402519"
"31","25","0","5000","0.1","5","5","25","105","45","36","467922.3334162809"
"35","25","0","5000","0.1","5","5","25","105","45","24","381222.6584734054"
"39","25","0","5000","0.1","5","5","25","105","45","3","58788.8544127863"
"32","25","0","5000","0.1","5","5","25","105","45","41","521861.782514614"
"38","25","0","5000","0.1","5","5","25","105","45","21","372190.9485753253"
"33","25","0","5000","0.1","5","5","25","105","45","34","497252.9383682929"
"34","25","0","5000","0.1","5","5","25","105","45","25","316165.05295717786"
"31","25","0","5000","0.1","5","5","25","105","45","37","447477.6744086062"
"32","25","0","5000","0.1","5","5","25","105","45","42","537785.7610033047"
"33","25","0","5000","0.1","5","5","25","105","45","35","512416.6760221748"
"35","25","0","5000","0.1","5","5","25","105","45","25","396980.6793259219"
"38","25","0","5000","0.1","5","5","25","105","45","22","378143.4356890768"
"37","25","0","5000","0.1","5","5","25","105","45","20","315297.62746165297"
"39","25","0","5000","0.1","5","5","25","105","45","4","76239.54579626965"
"31","25","0","5000","0.1","5","5","25","105","45","38","464101.6288898181"
"34","25","0","5000","0.1","5","5","25","105","45","26","325669.28156988276"
"32","25","0","5000","0.1","5","5","25","105","45","43","553709.7394919955"
"35","25","0","5000","0.1","5","5","25","105","45","26","412738.70017843845"
"33","25","0","5000","0.1","5","5","25","105","45","36","527580.4136760571"
"38","25","0","5000","0.1","5","5","25","105","45","23","397735.00438227894"
"37","25","0","5000","0.1","5","5","25","105","45","21","330879.6535834945"
"31","25","0","5000","0.1","5","5","25","105","45","39","438337.6051040432"
"39","25","0","5000","0.1","5","5","25","105","45","5","97976.03991769147"
"32","25","0","5000","0.1","5","5","25","105","45","44","569633.7179806865"
"34","25","0","5000","0.1","5","5","25","105","45","27","335811.24012278276"
"33","25","0","5000","0.1","5","5","25","105","45","37","542744.1513299391"
"35","25","0","5000","0.1","5","5","25","105","45","27","428339.3683397246"
"31","25","0","5000","0.1","5","5","25","105","45","40","455123.02096543496"
"38","25","0","5000","0.1","5","5","25","105","45","24","395212.7035627525"
"32","25","0","5000","0.1","5","5","25","105","45","45","585557.6964693771"
"37","25","0","5000","0.1","5","5","25","105","45","22","346461.67970533593"
"39","25","0","5000","0.1","5","5","25","105","45","6","117017.60697374497"
"33","25","0","5000","0.1","5","5","25","105","45","38","516743.5305036783"
"34","25","0","5000","0.1","5","5","25","105","45","28","352447.159112578"
"35","25","0","5000","0.1","5","5","25","105","45","28","443542.415429004"
"32","25","0","5000","0.1","5","5","25","105","45","46","601189.6936388602"
"37","25","0","5000","0.1","5","5","25","105","45","23","362043.70582717756"
"33","25","0","5000","0.1","5","5","25","105","45","39","532079.7459984743"
"39","25","0","5000","0.1","5","5","25","105","45","7","132070.93710538122"
"31","25","0","5000","0.1","5","5","25","105","45","41","471908.4368268268"
"38","25","0","5000","0.1","5","5","25","105","45","25","414178.66947768"
"35","25","0","5000","0.1","5","5","25","105","45","29","458954.66336946184"
"32","25","0","5000","0.1","5","5","25","105","45","47","617050.740521037"
"34","25","0","5000","0.1","5","5","25","105","45","29","368750.951323122"
"37","25","0","5000","0.1","5","5","25","105","45","24","377625.73194901913"
"33","25","0","5000","0.1","5","5","25","105","45","40","501812.748367899"
"35","25","0","5000","0.1","5","5","25","105","45","30","474366.91130991967"
"31","25","0","5000","0.1","5","5","25","105","45","42","488693.8526882185"
"38","25","0","5000","0.1","5","5","25","105","45","26","414980.2952040453"
"32","25","0","5000","0.1","5","5","25","105","45","48","632911.7874032141"
"39","25","0","5000","0.1","5","5","25","105","45","8","153043.78220589037"
"34","25","0","5000","0.1","5","5","25","105","45","30","384668.48451856186"
"33","25","0","5000","0.1","5","5","25","105","45","41","516513.6468186442"
"31","25","0","5000","0.1","5","5","25","105","45","43","500077.53856139025"
"35","25","0","5000","0.1","5","5","25","105","45","31","466210.8075076338"
"37","25","0","5000","0.1","5","5","25","105","45","25","393207.7580708606"
"36","25","0","5000","0.1","5","5","25","105","45","18","245550.8096890754"
"38","25","0","5000","0.1","5","5","25","105","45","27","420085.38341083267"
"32","25","0","5000","0.1","5","5","25","105","45","49","648616.6554702305"
"33","25","0","5000","0.1","5","5","25","105","45","42","530986.5690406229"
"34","25","0","5000","0.1","5","5","25","105","45","31","397883.74531101977"
"35","25","0","5000","0.1","5","5","25","105","45","32","481820.0992261598"
"39","25","0","5000","0.1","5","5","25","105","45","9","173059.44633756773"
"31","25","0","5000","0.1","5","5","25","105","45","44","516678.19212732965"
"38","25","0","5000","0.1","5","5","25","105","45","28","439114.56662686303"
"36","25","0","5000","0.1","5","5","25","105","45","19","258223.7523247988"
"33","25","0","5000","0.1","5","5","25","105","45","43","545694.3930606247"
"37","25","0","5000","0.1","5","5","25","105","45","26","404561.7069410028"
"32","25","0","5000","0.1","5","5","25","105","45","50","664321.5235372469"
"35","25","0","5000","0.1","5","5","25","105","45","33","497429.0460924234"
"39","25","0","5000","0.1","5","5","25","105","45","10","186345.27111345174"
"34","25","0","5000","0.1","5","5","25","105","45","32","413821.34048380086"
"31","25","0","5000","0.1","5","5","25","105","45","45","533065.0287977472"
"33","25","0","5000","0.1","5","5","25","105","45","44","560402.2170806264"
"38","25","0","5000","0.1","5","5","25","105","45","29","444968.4607340047"
"36","25","0","5000","0.1","5","5","25","105","45","20","274225.11263357685"
"35","25","0","5000","0.1","5","5","25","105","45","34","486588.92671256355"
"39","25","0","5000","0.1","5","5","25","105","45","11","202262.55011874123"
"33","25","0","5000","0.1","5","5","25","105","45","45","547665.5745330154"
"31","25","0","5000","0.1","5","5","25","105","45","46","549334.3401804133"
"34","25","0","5000","0.1","5","5","25","105","45","33","429758.93565658183"
"38","25","0","5000","0.1","5","5","25","105","45","30","463649.6880122452"
"36","25","0","5000","0.1","5","5","25","105","45","21","290028.5033571174"
"37","25","0","5000","0.1","5","5","25","105","45","27","419906.33335530467"
"33","25","0","5000","0.1","5","5","25","105","45","46","540843.347176399"
"35","25","0","5000","0.1","5","5","25","105","45","35","501570.6851062065"
"39","25","0","5000","0.1","5","5","25","105","45","12","221920.3853558749"
"31","25","0","5000","0.1","5","5","25","105","45","47","540931.5717253942"
"38","25","0","5000","0.1","5","5","25","105","45","31","470342.6451678853"
"36","25","0","5000","0.1","5","5","25","105","45","22","305831.894080658"
"34","25","0","5000","0.1","5","5","25","105","45","34","429122.0831655431"
"33","25","0","5000","0.1","5","5","25","105","45","47","553917.8932508356"
"37","25","0","5000","0.1","5","5","25","105","45","28","419519.4972089873"
"31","25","0","5000","0.1","5","5","25","105","45","48","522655.74402311427"
"38","25","0","5000","0.1","5","5","25","105","45","32","489613.7771058205"
"35","25","0","5000","0.1","5","5","25","105","45","36","513428.7700530738"
"39","25","0","5000","0.1","5","5","25","105","45","13","240529.60978641134"
"36","25","0","5000","0.1","5","5","25","105","45","23","321395.0922543384"
"34","25","0","5000","0.1","5","5","25","105","45","35","445046.9171917657"
"33","25","0","5000","0.1","5","5","25","105","45","48","568461.6334334475"
"37","25","0","5000","0.1","5","5","25","105","45","29","393993.9919916107"
